USERID,GENDER,RACE,AGE,PROVINCE,CHANNEL2,DURATION2,VIEW_DATE,VIEW_TIME,MONTH_NAME,DAY_OF_MONTH,DAY_NAME,DAY_TYPE,TIME_BUCKET,DURATION_BUCKET,AGE_BUCKET
893599,male,black,33,Gauteng,Cartoon Network,00:00:00.000,2016-03-24,20:03:00.000,Mar,24,Thu,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
893599,male,black,33,Gauteng,ICC Cricket World Cup 2011,00:00:00.000,2016-03-18,20:39:00.000,Mar,18,Fri,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
893599,male,black,33,Gauteng,CNN,00:00:00.000,2016-03-23,21:44:00.000,Mar,23,Wed,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
893599,male,black,33,Gauteng,Cartoon Network,00:00:00.000,2016-03-23,21:49:00.000,Mar,23,Wed,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
893599,male,black,33,Gauteng,Africa Magic,00:00:09.000,2016-03-20,20:34:00.000,Mar,20,Sun,Weekend,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
893599,male,black,33,Gauteng,SawSee,00:00:00.000,2016-03-29,21:48:00.000,Mar,29,Tue,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
893599,male,black,33,Gauteng,Cartoon Network,00:00:00.000,2016-03-29,18:18:00.000,Mar,29,Tue,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
940888,male,None,29,Gauteng,ICC Cricket World Cup 2011,01:42:58.000,2016-03-30,16:13:00.000,Mar,30,Wed,Weekday,Early Evening (16:00 – 19:59),One-Hour Programs (01:00:00 – 01:59:59),Adults (25–34)
821732,male,coloured,49,Western Cape,Supersport Live Events,00:00:00.000,2016-02-25,19:24:00.000,Feb,25,Thu,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Older Adults (45–54)
940889,female,coloured,35,Western Cape,Channel O,00:00:18.000,2016-03-28,22:10:00.000,Mar,28,Mon,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
810081,male,coloured,43,Gauteng,Africa Magic,00:00:28.000,2016-02-18,06:25:00.000,Feb,18,Thu,Weekday,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
810081,male,coloured,43,Gauteng,Cartoon Network,00:00:44.000,2016-02-18,22:03:00.000,Feb,18,Thu,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
810081,male,coloured,43,Gauteng,Channel O,00:00:39.000,2016-03-07,20:49:00.000,Mar,7,Mon,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
789773,male,black,32,Gauteng,Trace TV,00:09:24.000,2016-02-02,02:34:00.000,Feb,2,Tue,Weekday,Overnight (01:00 – 05:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
821734,male,black,27,Gauteng,ICC Cricket World Cup 2011,00:11:34.000,2016-03-12,11:26:00.000,Mar,12,Sat,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
821735,male,white,36,Gauteng,CNN,00:52:32.000,2016-01-13,11:37:00.000,Jan,13,Wed,Weekday,Daytime (09:00 – 15:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Mid Adults (35–44)
2091688,male,black,34,Gauteng,Channel O,00:00:42.000,2016-01-22,10:29:00.000,Jan,22,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
2091688,male,black,34,Gauteng,Africa Magic,00:01:22.000,2016-01-26,11:16:00.000,Jan,26,Tue,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
780559,male,white,38,Western Cape,E! Entertainment,00:00:20.000,2016-02-08,12:39:00.000,Feb,8,Mon,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
775591,male,black,27,Gauteng,Supersport Live Events,00:00:00.000,2016-02-15,22:28:00.000,Feb,15,Mon,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
821736,male,indian_asian,25,Limpopo,ICC Cricket World Cup 2011,00:01:14.000,2016-03-03,19:46:00.000,Mar,3,Thu,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
940895,female,None,34,Gauteng,Trace TV,00:03:42.000,2016-03-13,14:03:00.000,Mar,13,Sun,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
940895,female,None,34,Gauteng,Trace TV,00:00:24.000,2016-03-03,19:17:00.000,Mar,3,Thu,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
940895,female,None,34,Gauteng,SuperSport Blitz,00:00:20.000,2016-03-03,17:20:00.000,Mar,3,Thu,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
940895,female,None,34,Gauteng,Cartoon Network,00:00:17.000,2016-03-04,19:23:00.000,Mar,4,Fri,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
940895,female,None,34,Gauteng,Trace TV,00:00:24.000,2016-03-23,15:20:00.000,Mar,23,Wed,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
940895,female,None,34,Gauteng,Cartoon Network,00:00:15.000,2016-03-05,18:44:00.000,Mar,5,Sat,Weekend,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
940895,female,None,34,Gauteng,Trace TV,00:15:12.000,2016-03-20,18:01:00.000,Mar,20,Sun,Weekend,Early Evening (16:00 – 19:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
940895,female,None,34,Gauteng,Trace TV,00:01:18.000,2016-03-07,15:13:00.000,Mar,7,Mon,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
940895,female,None,34,Gauteng,Channel O,00:01:06.000,2016-03-09,16:39:00.000,Mar,9,Wed,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
940895,female,None,34,Gauteng,CNN,00:00:10.000,2016-03-10,13:08:00.000,Mar,10,Thu,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
940895,female,None,34,Gauteng,Trace TV,00:00:18.000,2016-03-21,11:44:00.000,Mar,21,Mon,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
940895,female,None,34,Gauteng,Trace TV,00:03:36.000,2016-03-22,01:25:00.000,Mar,22,Tue,Weekday,Overnight (01:00 – 05:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
585415,male,black,41,Mpumalanga,Africa Magic,00:00:00.000,2016-01-03,03:12:00.000,Jan,3,Sun,Weekend,Overnight (01:00 – 05:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
585415,male,black,41,Mpumalanga,Supersport Live Events,00:02:26.000,2016-01-05,22:23:00.000,Jan,5,Tue,Weekday,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
585415,male,black,41,Mpumalanga,Africa Magic,00:01:06.000,2016-01-09,19:26:00.000,Jan,9,Sat,Weekend,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
772879,male,white,41,Kwazulu Natal,Africa Magic,00:00:08.000,2016-01-09,14:59:00.000,Jan,9,Sat,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
772881,male,black,32,Kwazulu Natal,M-Net,00:00:24.000,2016-02-05,12:15:00.000,Feb,5,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
810087,female,black,19,Limpopo,Africa Magic,00:00:18.000,2016-02-21,15:17:00.000,Feb,21,Sun,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
810087,female,black,19,Limpopo,Boomerang,00:00:07.000,2016-02-21,13:37:00.000,Feb,21,Sun,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
810087,female,black,19,Limpopo,Channel O,00:04:06.000,2016-02-21,06:06:00.000,Feb,21,Sun,Weekend,Early Morning (06:00 – 08:59),Short Form Programs (00:03:00 – 00:14:59),Young Adults (18–24)
810087,female,black,19,Limpopo,Trace TV,00:01:45.000,2016-02-21,06:07:00.000,Feb,21,Sun,Weekend,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
810087,female,black,19,Limpopo,Boomerang,00:01:43.000,2016-02-21,11:44:00.000,Feb,21,Sun,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
810088,male,black,29,Eastern Cape,Africa Magic,00:00:02.000,2016-02-19,12:54:00.000,Feb,19,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
810088,male,black,29,Eastern Cape,Africa Magic,00:00:03.000,2016-02-17,18:11:00.000,Feb,17,Wed,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
927827,male,indian_asian,28,Gauteng,ICC Cricket World Cup 2011,00:00:00.000,2016-03-29,10:27:00.000,Mar,29,Tue,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
667568,male,white,34,Gauteng,Cartoon Network,00:00:00.000,2016-03-30,16:12:00.000,Mar,30,Wed,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
720294,male,black,29,Mpumalanga,DStv Events 1,00:00:30.000,2016-01-16,12:33:00.000,Jan,16,Sat,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
940902,male,black,44,Western Cape,Channel O,00:02:51.000,2016-03-04,21:47:00.000,Mar,4,Fri,Weekday,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
940902,male,black,44,Western Cape,Channel O,00:29:03.000,2016-03-09,20:43:00.000,Mar,9,Wed,Weekday,Prime Time (20:00 – 22:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Mid Adults (35–44)
940902,male,black,44,Western Cape,Channel O,00:24:33.000,2016-03-25,16:32:00.000,Mar,25,Fri,Weekday,Early Evening (16:00 – 19:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Mid Adults (35–44)
940902,male,black,44,Western Cape,Channel O,00:28:21.000,2016-03-26,10:31:00.000,Mar,26,Sat,Weekend,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Mid Adults (35–44)
867397,male,indian_asian,25,Gauteng,Trace TV,00:02:06.000,2016-01-16,16:14:00.000,Jan,16,Sat,Weekend,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
810092,male,None,41,Kwazulu Natal,CNN,00:03:58.000,2016-02-22,10:26:00.000,Feb,22,Mon,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
810092,male,None,41,Kwazulu Natal,Trace TV,00:01:21.000,2016-03-13,15:53:00.000,Mar,13,Sun,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
810092,male,None,41,Kwazulu Natal,CNN,00:00:15.000,2016-02-25,12:38:00.000,Feb,25,Thu,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
810092,male,None,41,Kwazulu Natal,CNN,00:02:29.000,2016-02-07,11:04:00.000,Feb,7,Sun,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
810092,male,None,41,Kwazulu Natal,CNN,00:01:44.000,2016-01-30,15:21:00.000,Jan,30,Sat,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
810092,male,None,41,Kwazulu Natal,ICC Cricket World Cup 2011,00:04:30.000,2016-03-05,12:57:00.000,Mar,5,Sat,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
810092,male,None,41,Kwazulu Natal,Supersport Live Events,00:00:42.000,2016-03-05,13:01:00.000,Mar,5,Sat,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
810092,male,None,41,Kwazulu Natal,CNN,00:01:46.000,2016-02-03,10:36:00.000,Feb,3,Wed,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
810092,male,None,41,Kwazulu Natal,CNN,00:04:53.000,2016-02-03,11:21:00.000,Feb,3,Wed,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
810092,male,None,41,Kwazulu Natal,CNN,00:02:13.000,2016-03-06,16:02:00.000,Mar,6,Sun,Weekend,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
810092,male,None,41,Kwazulu Natal,SuperSport Blitz,00:03:42.000,2016-03-07,11:49:00.000,Mar,7,Mon,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
810092,male,None,41,Kwazulu Natal,CNN,00:00:29.000,2016-02-28,11:13:00.000,Feb,28,Sun,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
810092,male,None,41,Kwazulu Natal,Trace TV,00:03:33.000,2016-03-09,09:38:00.000,Mar,9,Wed,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
810092,male,None,41,Kwazulu Natal,Channel O,00:00:54.000,2016-03-09,09:43:00.000,Mar,9,Wed,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
772890,male,None,25,Gauteng,Trace TV,00:00:48.000,2016-01-30,06:58:00.000,Jan,30,Sat,Weekend,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
805998,male,white,46,Gauteng,ICC Cricket World Cup 2011,00:06:10.000,2016-03-12,12:37:00.000,Mar,12,Sat,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
821746,male,black,30,North West,CNN,00:00:00.000,2016-03-13,08:56:00.000,Mar,13,Sun,Weekend,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
821746,male,black,30,North West,Trace TV,00:21:18.000,2016-03-13,12:23:00.000,Mar,13,Sun,Weekend,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
821746,male,black,30,North West,CNN,00:00:00.000,2016-03-14,20:47:00.000,Mar,14,Mon,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
821746,male,black,30,North West,Cartoon Network,00:36:00.000,2016-03-23,22:43:00.000,Mar,23,Wed,Weekday,Prime Time (20:00 – 22:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Adults (25–34)
821746,male,black,30,North West,SuperSport Blitz,00:00:56.000,2016-03-20,15:21:00.000,Mar,20,Sun,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
821746,male,black,30,North West,Cartoon Network,00:26:45.000,2016-03-12,08:42:00.000,Mar,12,Sat,Weekend,Early Morning (06:00 – 08:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
821746,male,black,30,North West,Channel O,00:10:57.000,2016-03-12,09:51:00.000,Mar,12,Sat,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
772891,male,coloured,44,Eastern Cape,Supersport Live Events,00:02:22.000,2016-03-05,09:03:00.000,Mar,5,Sat,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
772891,male,coloured,44,Eastern Cape,SuperSport Blitz,00:02:34.000,2016-03-05,09:06:00.000,Mar,5,Sat,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
772891,male,coloured,44,Eastern Cape,SuperSport Blitz,00:33:40.000,2016-03-15,19:37:00.000,Mar,15,Tue,Weekday,Early Evening (16:00 – 19:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Mid Adults (35–44)
819949,male,indian_asian,25,Eastern Cape,ICC Cricket World Cup 2011,02:45:12.000,2016-03-23,11:59:00.000,Mar,23,Wed,Weekday,Daytime (09:00 – 15:59),Feature-Length / Extended Episode (02:00:00 – 03:59:59),Adults (25–34)
819949,male,indian_asian,25,Eastern Cape,Boomerang,00:00:00.000,2016-02-28,19:54:00.000,Feb,28,Sun,Weekend,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
821747,male,coloured,30,Western Cape,Africa Magic,00:00:42.000,2016-02-24,13:39:00.000,Feb,24,Wed,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
821747,male,coloured,30,Western Cape,Channel O,00:03:54.000,2016-03-20,12:03:00.000,Mar,20,Sun,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
810095,female,white,41,Gauteng,Boomerang,00:08:40.000,2016-02-23,20:03:00.000,Feb,23,Tue,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
832976,male,indian_asian,50,Gauteng,Supersport Live Events,00:05:58.000,2016-03-24,17:46:00.000,Mar,24,Thu,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
867403,male,white,43,Western Cape,SawSee,00:00:41.000,2016-03-04,20:44:00.000,Mar,4,Fri,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
867403,male,white,43,Western Cape,ICC Cricket World Cup 2011,00:02:22.000,2016-03-05,14:05:00.000,Mar,5,Sat,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
867403,male,white,43,Western Cape,ICC Cricket World Cup 2011,00:24:12.000,2016-03-07,14:42:00.000,Mar,7,Mon,Weekday,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Mid Adults (35–44)
867404,male,indian_asian,37,Gauteng,ICC Cricket World Cup 2011,00:42:22.000,2016-03-08,11:07:00.000,Mar,8,Tue,Weekday,Daytime (09:00 – 15:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Mid Adults (35–44)
893615,male,coloured,26,Western Cape,ICC Cricket World Cup 2011,00:00:00.000,2016-03-13,21:12:00.000,Mar,13,Sun,Weekend,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
867791,male,indian_asian,35,Gauteng,E! Entertainment,00:00:00.000,2016-03-11,01:09:00.000,Mar,11,Fri,Weekday,Overnight (01:00 – 05:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
794489,male,black,34,Gauteng,Channel O,00:01:00.000,2016-02-14,06:55:00.000,Feb,14,Sun,Weekend,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
772897,male,black,32,Gauteng,Channel O,00:00:12.000,2016-02-02,23:03:00.000,Feb,2,Tue,Weekday,Late Night (23:00 – 00:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
772897,male,black,32,Gauteng,Channel O,00:01:42.000,2016-02-06,18:18:00.000,Feb,6,Sat,Weekend,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
772897,male,black,32,Gauteng,Cartoon Network,00:00:20.000,2016-02-09,19:29:00.000,Feb,9,Tue,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
788281,male,None,25,Gauteng,Boomerang,00:05:45.000,2016-02-15,22:56:00.000,Feb,15,Mon,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
810463,male,other,34,Western Cape,E! Entertainment,00:01:32.000,2016-03-21,12:20:00.000,Mar,21,Mon,Weekday,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
884879,male,indian_asian,25,Kwazulu Natal,SuperSport Blitz,00:03:56.000,2016-03-16,15:41:00.000,Mar,16,Wed,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
893619,female,black,40,Western Cape,Cartoon Network,00:04:07.000,2016-01-07,20:41:00.000,Jan,7,Thu,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
893619,female,black,40,Western Cape,Cartoon Network,00:01:27.000,2016-01-09,13:31:00.000,Jan,9,Sat,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
893619,female,black,40,Western Cape,Africa Magic,00:00:22.000,2016-01-13,08:00:00.000,Jan,13,Wed,Weekday,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
794494,male,black,27,Limpopo,Trace TV,00:20:03.000,2016-02-12,19:06:00.000,Feb,12,Fri,Weekday,Early Evening (16:00 – 19:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
852000,male,white,25,Gauteng,Boomerang,00:00:24.000,2016-03-03,17:19:00.000,Mar,3,Thu,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
858939,None,None,0,None,ICC Cricket World Cup 2011,00:12:30.000,2016-03-20,13:59:00.000,Mar,20,Sun,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Kids / Tweens (0–12)
927853,male,black,43,North West,SuperSport Blitz,00:00:00.000,2016-03-30,07:37:00.000,Mar,30,Wed,Weekday,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
2370467,male,black,30,Gauteng,Channel O,00:01:18.000,2016-01-06,16:17:00.000,Jan,6,Wed,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
2370467,male,black,30,Gauteng,SawSee,00:12:06.000,2016-01-04,17:41:00.000,Jan,4,Mon,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
